"","Id","MSSubClass","MSZoning","LotFrontage","LotArea","LotShape","LotConfig","Neighborhood","Condition1","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","PavedDrive","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
"746",746,60,"RL",101.557405561783,9.10086027135736,"IR1","Inside","NWAmes","Norm","1Fam","2Story",8,9,1976,1996,"Hip","VinylSd","VinylSd","BrkFace",5.66642668811243,"Ex","Gd","CBlock","TA","No","GLQ",6.35437004079735,4.38202663467388,6.18826412308259,7.04053639021596,"Ex","Y","SBrkr",7.06902342657826,7.33953769540767,0,7.90654723236804,0,1,3,1,4,1,"Gd",11,2,"BuiltIn",1994,"Fin",2,6.72262979485545,"Y",0,0,0,0,0,7,2008,"WD","Normal",12.6108708646506
"747",747,60,"RL",95.1687351962528,9.08193865717166,"IR1","Inside","Gilbert","Norm","1Fam","2Story",7,5,2000,2000,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","No","GLQ",5.7037824746562,0,6.48004456192665,6.85856503479136,"Ex","Y","SBrkr",6.88755257166462,7.15148546390474,0,7.72134861261795,0,0,2,1,4,1,"Gd",8,1,"BuiltIn",2000,"Fin",2,6.31716468674728,"Y",0,0,0,0,0,4,2009,"WD","Normal",12.3715870840077
"748",748,70,"RM",65,9.36734412078585,"IR1","Corner","OldTown","Norm","1Fam","2Story",7,7,1880,2003,"Mansard","Stucco","Stucco","None",0,"Gd","TA","Stone","TA","No","Unf",0,0,7.12286665859908,7.12286665859908,"TA","N","SBrkr",7.18538701558042,7.18538701558042,0,7.87853419614036,0,0,1,1,4,1,"Gd",8,1,"Detchd",1950,"Unf",4,6.76157276880406,"N",5.95583736946483,0,0,0,0,5,2009,"WD","Normal",12.4911726372789
"749",749,20,"RL",59,9.2679486845965,"IR1","Inside","NoRidge","Norm","1Fam","1Story",7,5,1996,1996,"Hip","VinylSd","VinylSd","BrkFace",5.82304589548302,"Gd","TA","PConc","Gd","No","GLQ",6.82328612235569,0,6.68586094706836,7.4500795698075,"Ex","Y","SBrkr",7.4500795698075,0,0,7.4500795698075,1,0,2,0,3,1,"Gd",7,1,"Attchd",1996,"Fin",2,6.26720054854136,"Y",5.03695260241363,0,0,0,0,3,2010,"WD","Normal",12.4699741893166
"750",750,50,"RL",50,9.03658204584272,"Reg","Inside","Edwards","Norm","1Fam","1.5Fin",4,3,1945,1950,"Gable","WdShing","Wd Shng","None",0,"TA","TA","Slab","TA","No","Rec",0,0,0,0,"TA","N","FuseF",6.99209642741589,6.08904487544685,0,7.33236920592906,0,0,2,0,4,1,"TA",9,0,"Detchd",1945,"Unf",1,5.48063892334199,"N",5.22035582507832,0,0,0,0,4,2009,"WD","Normal",11.4927227576527
"751",751,50,"RM",55,9.0825070004663,"Reg","Corner","OldTown","Norm","1Fam","1.5Fin",4,7,1910,2004,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","No","Unf",0,0,6.35610766069589,6.35610766069589,"Gd","Y","SBrkr",6.67456139181443,5.85220247977447,0,7.03878354138854,0,0,1,0,3,1,"TA",7,0,"2Types",1821.91406867482,"Unf",0,0,"N",0,0,0,0,0,6,2010,"WD","Normal",11.4772982873271
"752",752,60,"RL",69.5656394732918,8.95544812234739,"Reg","Inside","Gilbert","RRAn","1Fam","2Story",7,5,2003,2003,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","No","Unf",0,0,6.49223983502047,6.49223983502047,"Ex","Y","SBrkr",6.49223983502047,6.49223983502047,0,7.18538701558042,0,0,2,1,3,1,"Gd",6,0,"Attchd",2003,"Fin",2,5.99146454710798,"Y",0,0,0,0,0,8,2007,"WD","Normal",11.9953516142145
"753",753,20,"RL",79,9.13086417047439,"IR1","Inside","CollgCr","Norm","1Fam","1Story",6,5,1997,1997,"Gable","VinylSd","VinylSd","None",0,"TA","Gd","PConc","Gd","Gd","GLQ",7.09007683577609,0,5.63121178182137,7.2991214627108,"Ex","Y","SBrkr",7.30921236569276,0,0,7.30921236569276,1,0,2,0,3,1,"Gd",6,0,"Attchd",1997,"RFn",2,6.35610766069589,"Y",0,0,0,0,0,7,2006,"WD","Normal",12.2876526325226
"754",754,60,"RL",80,9.2340568985935,"Reg","Inside","NridgHt","Norm","1Fam","2Story",8,5,2005,2005,"Gable","VinylSd","VinylSd","BrkFace",5.18178355029209,"Gd","TA","PConc","Gd","Mn","Unf",0,0,6.93731408122368,6.93731408122368,"Gd","Y","SBrkr",6.94505106372583,6.96602418710611,0,7.64873978895624,0,0,2,1,3,1,"Ex",8,1,"Attchd",2005,"RFn",3,6.77764659363512,"Y",0,0,0,0,0,3,2006,"WD","Normal",12.5263429075751
"755",755,20,"RL",61,8.97840831462889,"Reg","Inside","NAmes","Norm","1Fam","1Story",6,8,1969,2005,"Gable","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","No","GLQ",6.08449941307517,6.15697898558556,4.74493212836325,6.93342302573071,"Gd","Y","SBrkr",6.93342302573071,0,0,6.93342302573071,1,0,1,0,3,1,"Gd",5,0,"Detchd",1969,"RFn",2,6.08677472691231,"Y",0,0,0,0,0,7,2009,"WD","Normal",11.9576112862317
"756",756,160,"FV",34,8.0802374162167,"Reg","Inside","Somerst","Norm","TwnhsE","2Story",6,5,1999,1999,"Gable","MetalSd","MetalSd","BrkFace",6.79570577517351,"TA","TA","PConc","Gd","No","GLQ",5.9427993751267,0,5.85220247977447,6.59167373200866,"Gd","Y","SBrkr",6.60934924316738,6.59167373200866,0,7.29369772060144,0,0,2,1,3,1,"TA",6,0,"Detchd",1999,"Unf",2,6.08677472691231,"Y",0,0,0,0,0,3,2009,"WD","Normal",12.0581525154536
"757",757,60,"RL",68,9.28442691532888,"IR1","Inside","CollgCr","Norm","1Fam","2Story",8,5,2007,2007,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","Av","GLQ",2.99573227355399,0,6.74051935960622,6.76388490856244,"Ex","Y","SBrkr",6.76388490856244,6.80461452006262,0,7.47760424319759,0,0,2,1,3,1,"Gd",7,0,"Attchd",2007,"RFn",2,6.35957386867238,"Y",0,0,0,0,0,4,2009,"WD","Normal",12.2643415536542
"758",758,60,"RL",78.3442833402467,9.36013873706458,"IR1","CulDSac","Sawyer","Norm","1Fam","2Story",6,5,1978,1978,"Hip","HdBoard","HdBoard","BrkCmn",5.79301360838414,"TA","TA","CBlock","TA","Mn","Rec",6.08221891037645,0,5.4553211153577,6.51025834052315,"TA","Y","SBrkr",6.51025834052315,6.57088296233958,0,7.23417717974985,0,0,2,1,3,1,"TA",6,1,"Attchd",1978,"Fin",2,6.08677472691231,"Y",0,0,0,0,0,4,2010,"WD","Abnorml",11.9760303525248
"759",759,160,"FV",24,7.73193072194849,"Reg","Inside","Somerst","Norm","Twnhs","2Story",7,5,1999,1999,"Gable","MetalSd","MetalSd","BrkFace",5.88610403145016,"TA","TA","PConc","Gd","No","ALQ",6.30809844150953,0,5.27299955856375,6.61204103483309,"Gd","Y","SBrkr",6.62936325343745,6.61204103483309,0,7.31388683163346,0,0,2,1,3,1,"TA",6,0,"Detchd",1999,"Unf",2,6.08677472691231,"Y",0,0,0,0,0,8,2008,"WD","Normal",12.0973732286068
"760",760,60,"RL",65,9.41385248134116,"IR1","Inside","NoRidge","Norm","1Fam","2Story",8,5,1995,1995,"Gable","VinylSd","VinylSd","BrkFace",6.24027584517077,"Gd","TA","PConc","Gd","Av","LwQ",4.02535169073515,4.15888308335967,7.08840877867539,7.18387071506245,"Ex","Y","SBrkr",7.19142933003638,7.09257371597468,0,7.83636976054512,0,0,2,1,4,1,"Gd",9,1,"Attchd",1995,"RFn",3,6.62273632394984,"Y",0,0,0,0,0,11,2007,"WD","Normal",12.5776362019627
"761",761,20,"RL",70,9.11602969250494,"Reg","Inside","NAmes","Norm","1Fam","1Story",6,6,1959,1959,"Hip","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","No","Rec",6.41673228251233,0,5.52942908751142,6.76157276880406,"Ex","Y","SBrkr",6.76157276880406,0,0,6.76157276880406,0,0,1,0,2,1,"TA",5,0,"Detchd",2008,"Unf",1,5.7037824746562,"Y",0,0,0,0,6.10924758276437,10,2009,"WD","Normal",11.7558716435806
"762",762,30,"RM",60,8.8408696240914,"Reg","FR2","BrkSide","Feedr","1Fam","1Story",5,5,1924,1950,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","TA","Mn","LwQ",6.00388706710654,0,6.60665018619822,7.04315991598834,"TA","Y","SBrkr",7.1708884785125,0,0,7.1708884785125,0,0,1,0,2,1,"Fa",5,0,"Detchd",1965,"Unf",2,6.08677472691231,"Y",0,0,0,0,0,10,2009,"WD","Normal",11.5129254649702
"763",763,60,"FV",72,9.0641578617981,"Reg","Inside","Somerst","Norm","1Fam","2Story",7,5,2009,2009,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","Mn","GLQ",3.17805383034795,0,6.59578051396131,6.62804137617953,"Ex","Y","SBrkr",6.63856778916652,6.6631326959908,0,7.34407285057307,0,0,2,1,3,1,"Gd",7,0,"Attchd",2009,"Unf",2,6.41999492814714,"Y",0,0,0,0,0,6,2010,"Con","Normal",12.2793231072698
"764",764,60,"RL",82,9.1516513756275,"Reg","Inside","NoRidge","Norm","1Fam","2Story",8,5,1999,1999,"Gable","VinylSd","VinylSd","BrkFace",6.51174532964473,"Gd","TA","PConc","Gd","Mn","GLQ",7.05875815251866,0,4.48863636973214,7.13249755166004,"Ex","Y","SBrkr",7.14519613499717,7.00033446027523,0,7.76853330092603,1,0,2,1,3,1,"Gd",8,1,"Attchd",1999,"RFn",3,6.75227037614174,"Y",0,0,5.19295685089021,0,0,7,2009,"WD","Normal",12.7278382093345
"765",765,120,"RL",30,9.1641917159502,"IR1","CulDSac","Veenker","Norm","TwnhsE","1Story",8,5,1995,1996,"Hip","BrkFace","BrkFace","None",0,"Gd","Gd","PConc","Gd","Av","LwQ",6.07993319509559,6.96318998587024,0,7.30921236569276,"Ex","Y","SBrkr",7.30921236569276,0,0,7.30921236569276,1,0,1,1,2,1,"Ex",6,1,"Attchd",1995,"Fin",2,6.17586727010576,"Y",0,0,5.37527840768417,0,0,4,2006,"WD","Normal",12.5061772379805
"766",766,20,"RL",75,9.58788600008621,"IR1","Inside","Somerst","Norm","1Fam","1Story",9,5,2008,2008,"Gable","VinylSd","VinylSd","Stone",5.64897423816121,"Gd","TA","PConc","Gd","No","Unf",0,0,7.31188616407716,7.31188616407716,"Ex","Y","SBrkr",7.31721240835984,0,0,7.31721240835984,0,0,2,0,2,1,"Ex",6,1,"Attchd",2008,"Fin",2,6.38350663488401,"Y",0,0,0,0,0,8,2008,"New","Partial",12.4842042571701
"767",767,60,"RL",80,9.25157827999243,"Reg","Inside","NWAmes","Norm","1Fam","2Story",7,5,1988,1988,"Gable","HdBoard","HdBoard","BrkFace",3.73766961828337,"TA","TA","CBlock","Gd","No","GLQ",5.97635090929793,0,6.37331978957701,6.88755257166462,"TA","Y","SBrkr",6.88755257166462,6.59850902861452,0,7.44658509915773,0,0,2,1,3,1,"TA",7,1,"Attchd",1988,"Unf",2,6.20657592672493,"Y",5.04985600724954,0,0,0,6.21460809842219,3,2010,"WD","Normal",12.1884177102915
"768",768,50,"RL",75,9.43412371857773,"IR1","Inside","Mitchel","Norm","1Fam","1.5Fin",6,7,1940,1985,"Gable","VinylSd","VinylSd","None",0,"TA","TA","CBlock","Gd","Mn","ALQ",6.49223983502047,0,5.77765232322266,6.89060912014717,"Ex","Y","SBrkr",6.89060912014717,6.64248680136726,0,7.46737106691756,1,0,2,0,4,1,"TA",7,0,"Attchd",1989,"Unf",1,6.04737217904628,"Y",5.04985600724954,0,0,0,7.17011954344963,7,2008,"WD","Normal",11.982929094216
"769",769,20,"RL",70,9.11602969250494,"Reg","Inside","CollgCr","Norm","1Fam","1Story",7,5,2004,2005,"Hip","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","No","GLQ",3.17805383034795,0,7.51534457118044,7.52833176670725,"Ex","Y","SBrkr",7.51534457118044,0,0,7.51534457118044,0,0,2,0,3,1,"Gd",8,1,"Attchd",2004,"Fin",2,6.18208490671663,"Y",0,0,0,0,0,10,2006,"WD","Normal",12.2869011981928
"770",770,60,"RL",47,10.8875116964444,"IR2","CulDSac","StoneBr","Norm","1Fam","2Story",8,5,2003,2003,"Hip","CemntBd","Wd Shng","BrkFace",6.40191719672719,"Ex","TA","PConc","Gd","Gd","ALQ",7.25559127425367,0,5.4553211153577,7.40853056689463,"Ex","Y","SBrkr",7.43248380791712,7.37086016653672,0,8.09529377684465,1,0,3,1,4,1,"Ex",12,1,"BuiltIn",2003,"Fin",3,6.73459165997295,"Y",0,0,5.34710753071747,0,0,6,2010,"WD","Normal",13.1956138391439
"771",771,85,"RL",69.6591831638169,8.88903257187474,"IR1","CulDSac","Sawyer","Norm","1Fam","SFoyer",5,5,1982,1982,"Hip","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","Gd","Av","GLQ",6.52941883826223,0,5.15329159449778,6.75460409948796,"TA","Y","SBrkr",6.75460409948796,0,0,6.75460409948796,1,0,1,0,2,1,"TA",5,0,"Detchd",1983,"Unf",2,6.35610766069589,"Y",0,0,0,0,0,4,2009,"WD","Normal",11.8122890421958
"772",772,20,"RL",67,9.09121894106832,"Reg","Inside","Edwards","Norm","1Fam","1Story",4,5,1951,1951,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","Fa","No","LwQ",6.7286286130847,0,0,6.7286286130847,"TA","Y","FuseF",7.1066061377273,0,0,7.1066061377273,0,0,1,0,2,1,"TA",6,0,"Detchd",1951,"Unf",2,5.98141421125448,"Y",0,0,0,0,0,4,2006,"COD","Normal",11.5327280922664
"773",773,80,"RL",94,8.96431194812451,"Reg","Inside","Edwards","Norm","1Fam","SLvl",6,5,1976,1976,"Gable","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","Av","ALQ",6.04500531403601,4.84418708645859,6.17378610390194,6.93634273583405,"TA","Y","SBrkr",7.0184017990692,0,0,7.0184017990692,1,0,1,0,3,1,"TA",6,1,"Detchd",1976,"Unf",2,6.51025834052315,"Y",0,0,0,0,0,3,2010,"WD","Abnorml",11.580584113444
"774",774,20,"RL",70,9.22522898446993,"Reg","Inside","NAmes","Feedr","1Fam","1Story",5,5,1958,1958,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","No","Rec",6.12249280951439,0,6.12249280951439,6.81563999007433,"Ex","Y","FuseA",6.81563999007433,0,0,6.81563999007433,0,0,1,0,2,1,"TA",5,0,"Attchd",1958,"RFn",1,5.61677109766657,"Y",0,0,0,0,0,7,2007,"COD","Normal",11.6483301019764
"775",775,20,"RL",110,9.56282655529346,"Reg","Corner","NridgHt","Norm","1Fam","1Story",8,5,2006,2006,"Hip","VinylSd","VinylSd","BrkFace",5.92692602597041,"Gd","TA","PConc","Gd","Av","Unf",0,0,7.56786260546388,7.56786260546388,"Gd","Y","SBrkr",7.58731050602262,0,0,7.58731050602262,0,0,2,0,3,1,"Gd",9,1,"Attchd",2006,"Fin",3,6.79682371827486,"Y",0,0,0,0,0,7,2007,"New","Partial",12.8866410438833
"776",776,120,"RM",32,8.41183267575841,"Reg","FR2","Mitchel","Norm","TwnhsE","1Story",6,5,1998,1998,"Hip","VinylSd","VinylSd","BrkFace",5.76832099579377,"TA","TA","PConc","Ex","No","GLQ",6.76388490856244,0,5.82304589548302,7.09340462586877,"Ex","Y","SBrkr",7.09340462586877,0,0,7.09340462586877,1,0,2,0,2,1,"TA",5,0,"Attchd",1998,"Fin",2,6.02102334934953,"Y",0,0,0,0,0,6,2009,"WD","Normal",11.9953516142145
"777",777,20,"RL",86,9.32456151606621,"IR1","Inside","CollgCr","Norm","1Fam","1Story",7,5,2005,2006,"Gable","VinylSd","VinylSd","BrkFace",5.48063892334199,"Gd","TA","PConc","Gd","Av","GLQ",2.99573227355399,0,7.37400185935016,7.38647084882989,"Ex","Y","SBrkr",7.38647084882989,0,0,7.38647084882989,0,0,2,0,3,1,"Gd",7,0,"Attchd",2005,"RFn",3,6.76272950693188,"Y",0,0,0,0,0,7,2006,"New","Partial",12.3081778684673
"778",778,20,"RL",100,9.4992716638284,"IR1","Inside","Sawyer","Norm","1Fam","1Story",5,5,1974,1974,"Hip","HdBoard","Plywood","None",0,"TA","TA","CBlock","TA","No","ALQ",6.63594655568665,0,4.62497281328427,6.76157276880406,"TA","Y","SBrkr",6.79570577517351,0,0,6.79570577517351,1,0,1,0,3,1,"TA",5,1,"Attchd",1974,"Unf",2,6.08677472691231,"Y",0,0,0,0,0,6,2006,"WD","Normal",11.8670972786908
"779",779,90,"RH",60,9.03598698483141,"Reg","Inside","SawyerW","Feedr","Duplex","1Story",5,5,1977,1977,"Gable","Plywood","Plywood","BrkFace",5.76832099579377,"TA","TA","Slab","TA","No","LwQ",0,0,0,0,"TA","Y","SBrkr",7.61085279039525,0,0,7.61085279039525,0,0,2,0,4,2,"TA",10,2,"Detchd",1977,"Unf",2,6.44571981938558,"Y",0,0,0,0,0,10,2007,"WD","Normal",11.8775685785581
"780",780,90,"RL",78,9.26198360512802,"Reg","Inside","Mitchel","Norm","Duplex","SFoyer",6,5,1977,1977,"Gable","Plywood","ImStucc","BrkFace",4.49980967033027,"TA","TA","CBlock","Gd","Gd","GLQ",6.88243747099785,0,0,6.88243747099785,"TA","Y","SBrkr",6.91174730025167,0,0,6.91174730025167,1,0,1,0,2,1,"TA",4,0,"Attchd",1977,"Unf",2,6.22257626807137,"Y",0,0,0,0,0,5,2006,"WD","Normal",11.8130300574206
"781",781,20,"RL",63,8.97144846369383,"Reg","Inside","Gilbert","Norm","1Fam","1Story",7,5,1995,1996,"Gable","HdBoard","HdBoard","BrkFace",3.63758615972639,"TA","TA","PConc","Gd","No","Unf",0,0,7.12044437239249,7.12044437239249,"Gd","Y","SBrkr",7.13329595489607,0,0,7.13329595489607,0,0,2,0,3,1,"TA",6,1,"Attchd",1995,"Fin",2,5.99645208861902,"Y",0,0,0,0,0,6,2007,"WD","Normal",12.0782392740203
"782",782,60,"RL",65,8.87528712810838,"Reg","Inside","SawyerW","Norm","1Fam","2Story",6,5,1992,1992,"Gable","VinylSd","VinylSd","None",0,"Gd","Gd","PConc","Gd","No","ALQ",5.95842469302978,0,5.92425579741453,6.63463335786169,"Ex","Y","SBrkr",6.69703424766648,6.67582322163485,0,7.37963215260955,0,0,2,1,3,1,"Gd",7,0,"Attchd",1992,"RFn",2,6.18208490671663,"Y",0,0,0,0,0,7,2006,"WD","Normal",12.0776709307256
"783",783,20,"RL",67,9.69799971771033,"IR2","Inside","CollgCr","Norm","1Fam","1Story",7,5,2001,2002,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","No","Unf",0,0,7.25347038268453,7.25347038268453,"Ex","Y","SBrkr",7.26542972325395,0,0,7.26542972325395,0,0,2,0,3,1,"Gd",6,0,"Attchd",2001,"RFn",2,6.40522845803084,"Y",0,0,0,0,0,6,2009,"WD","Normal",12.1393985122622
"784",784,85,"RL",96.2378569817793,9.11613957657736,"IR1","Corner","Mitchel","Norm","1Fam","SFoyer",5,6,1978,1978,"Gable","Plywood","Plywood","BrkFace",4.64439089914137,"TA","Gd","PConc","Gd","Av","GLQ",7.00033446027523,0,0,7.00033446027523,"Ex","Y","SBrkr",7.01211529430638,0,0,7.01211529430638,1,0,1,0,1,1,"Gd",4,1,"Attchd",1978,"Fin",2,6.40025744530882,"Y",0,0,0,0,0,7,2009,"WD","Normal",12.0167264737993
"785",785,75,"RM",35,8.74830491237962,"Reg","Inside","OldTown","Norm","1Fam","2.5Unf",6,6,1914,2001,"Gable","Wd Sdng","Wd Shng","None",0,"TA","TA","CBlock","TA","No","Unf",0,0,6.60934924316738,6.60934924316738,"Ex","Y","SBrkr",6.60934924316738,6.60934924316738,0,7.30249642372733,0,0,2,0,3,1,"TA",9,1,"2Types",1817.74936135686,"Fin",0,0,"Y",4.89783979995091,0,0,0,0,6,2008,"WD","Normal",11.7597855429018
"786",786,20,"RL",62.9151829162557,9.18911673552456,"Reg","Inside","NWAmes","Feedr","1Fam","1Story",6,5,1967,1967,"Gable","BrkFace","Wd Sdng","None",0,"TA","TA","CBlock","TA","No","Rec",5.52545293913178,6.44571981938558,6.19644412779452,7.22402480828583,"TA","Y","SBrkr",7.20191631753163,0,0,7.20191631753163,0,0,2,0,3,1,"TA",7,1,"Attchd",1967,"Unf",2,6.12468339089421,"Y",0,0,5.28320372873799,0,0,9,2009,"WD","Normal",11.9922604216448
"787",787,50,"RM",60,9.28730141311231,"Reg","Inside","OldTown","Artery","1Fam","1.5Fin",5,6,1915,1950,"Gable","MetalSd","MetalSd","None",0,"TA","Gd","PConc","Fa","No","LwQ",6.53087762772588,0,0,6.53087762772588,"TA","Y","SBrkr",6.87316383421252,6.53087762772588,0,7.40974195408092,1,0,2,0,4,1,"TA",7,0,"Detchd",1961,"Unf",1,6.03068526026126,"Y",5.27811465923052,0,0,0,7.09007683577609,6,2010,"WD","Normal",11.8422292121128
"788",788,60,"RL",76,9.22444049635496,"IR1","Inside","SawyerW","Norm","1Fam","2Story",7,5,2004,2004,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","No","GLQ",6.48616078894409,0,5.7037824746562,6.8627579130514,"Ex","Y","SBrkr",6.8627579130514,7.028201432058,0,7.64204440287326,1,0,2,1,4,1,"Gd",8,0,"BuiltIn",2004,"RFn",2,6.42648845745769,"Y",0,0,0,0,0,1,2010,"WD","Normal",12.3587937325478
"789",789,20,"RM",50,8.69951474821019,"Reg","Corner","OldTown","Norm","1Fam","1Story",4,7,1954,2000,"Gable","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","No","Unf",0,0,6.80350525760834,6.80350525760834,"Ex","Y","SBrkr",6.80350525760834,0,0,6.80350525760834,0,0,1,0,2,1,"TA",4,0,"Detchd",1954,"Unf",1,5.63835466933375,"Y",0,0,0,0,0,8,2008,"WD","Normal",11.5889601512462
"790",790,60,"RL",77.9928236227498,9.40960098282706,"IR1","Inside","ClearCr","Norm","1Fam","2Story",6,8,1966,2007,"Gable","HdBoard","HdBoard","BrkFace",5.05624580534831,"TA","TA","CBlock","TA","Gd","LwQ",6.34212141872115,0,5.57594910314632,6.72383244082121,"Gd","Y","SBrkr",6.88346258641309,7.01301578963963,0,7.6434829070772,0,0,2,1,5,1,"Gd",9,0,"Attchd",1966,"Fin",2,6.09582456243222,"Y",0,0,0,0,0,7,2007,"WD","Normal",12.1415341243926
"791",791,120,"RL",43,8.06526520889773,"Reg","Inside","Blmngtn","Norm","TwnhsE","1Story",7,5,2005,2006,"Gable","VinylSd","VinylSd","BrkFace",2.39789527279837,"Gd","TA","PConc","Gd","No","GLQ",2.77258872223978,0,7.02908756414966,7.04315991598834,"Ex","Y","SBrkr",7.04315991598834,0,0,7.04315991598834,0,0,2,0,2,1,"Gd",5,1,"Attchd",2005,"Fin",2,5.98393628068719,"Y",0,0,0,0,0,9,2009,"WD","Normal",11.9841783136164
"792",792,80,"RL",82.7860680547723,9.33547410273295,"IR1","Corner","Mitchel","Norm","1Fam","SLvl",6,5,1976,1976,"Gable","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","Av","ALQ",6.289715570909,0,6.19440539110467,6.93634273583405,"TA","Y","SBrkr",6.96790920180188,0,0,6.96790920180188,1,0,1,0,3,1,"TA",5,2,"Attchd",1976,"RFn",2,6.289715570909,"Y",0,0,0,0,0,5,2007,"WD","Normal",11.8968263951626
"793",793,60,"RL",92,9.20230820027892,"IR1","CulDSac","NoRidge","Norm","1Fam","2Story",7,5,1996,1997,"Gable","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","Av","GLQ",6.75925527066369,0,5.54126354515843,7.0184017990692,"Ex","Y","SBrkr",7.02731451403978,6.78671695060508,0,7.60738142563979,1,0,2,1,3,1,"TA",8,1,"Attchd",1997,"Unf",2,6.12029741895095,"Y",0,0,0,0,0,6,2007,"WD","Normal",12.5053991575767
"794",794,20,"RL",76,9.12238309321704,"Reg","Inside","Somerst","Norm","1Fam","1Story",8,5,2007,2007,"Gable","CemntBd","CmentBd","Stone",4.9416424226093,"Gd","TA","PConc","Gd","Av","Unf",0,0,7.31055015853442,7.31055015853442,"Ex","Y","SBrkr",7.31055015853442,0,0,7.31055015853442,0,0,2,0,3,1,"Gd",7,0,"Attchd",2007,"Fin",2,6.16120732169508,"Y",0,0,0,0,0,6,2007,"New","Partial",12.3238556811866
"795",795,60,"RL",89.5650297727809,9.29025999515206,"IR1","Corner","Gilbert","Norm","1Fam","2Story",7,5,1994,1996,"Gable","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","No","Unf",0,0,6.56807791141198,6.56807791141198,"Ex","Y","SBrkr",6.99025650049388,6.69579891705849,0,7.54697411751653,0,0,2,1,3,1,"Gd",7,1,"Attchd",1994,"Fin",2,6.0137151560428,"Y",0,0,0,0,6.21460809842219,10,2008,"WD","Normal",12.1781874420406
"796",796,60,"RL",70,9.03598698483141,"Reg","Inside","SawyerW","Norm","1Fam","2Story",6,6,1980,1981,"Gable","HdBoard","HdBoard","BrkFace",4.86753445045558,"TA","TA","CBlock","Gd","No","Unf",0,0,6.47697236288968,6.47697236288968,"TA","Y","SBrkr",6.78897174299217,6.51619307604296,0,7.35500192110526,0,0,2,1,3,1,"TA",7,1,"Attchd",1980,"Unf",2,6.16541785423142,"Y",0,0,5.31811999384422,0,0,4,2010,"WD","Normal",12.0494188354848
"797",797,20,"RL",71,9.01152351265303,"Reg","Inside","Sawyer","Norm","1Fam","1Story",6,5,1977,1977,"Gable","Plywood","Plywood","BrkFace",4.99721227376411,"TA","TA","CBlock","TA","No","Unf",0,0,6.49223983502047,6.49223983502047,"Ex","Y","SBrkr",7.15851399732932,0,0,7.15851399732932,0,0,1,1,3,1,"TA",7,1,"Attchd",1977,"RFn",2,6.26909628370626,"Y",0,0,0,0,0,4,2007,"WD","Normal",11.8740903141818
"798",798,20,"RL",57,8.9459841248279,"Reg","Inside","NAmes","Norm","1Fam","1Story",5,5,1953,1953,"Gable","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","No","BLQ",6.3456363608286,0,5.31320597904179,6.65027904858742,"Gd","Y","SBrkr",6.65027904858742,0,0,6.65027904858742,0,0,1,0,2,1,"TA",4,0,"Attchd",1953,"Unf",1,5.48063892334199,"Y",0,0,0,0,0,4,2008,"WD","Abnorml",11.6082356447746
"799",799,60,"RL",104,9.5117774096603,"Reg","Inside","NridgHt","Norm","1Fam","2Story",9,5,2008,2009,"Hip","VinylSd","VinylSd","Stone",6.75693238924755,"Ex","TA","PConc","Ex","No","Unf",0,0,7.56320059235807,7.56320059235807,"Ex","Y","SBrkr",7.58375630070711,7.06817200038804,0,8.0519780789023,0,0,3,1,4,1,"Ex",11,2,"BuiltIn",2009,"Fin",3,6.7093043402583,"Y",0,0,0,0,0,7,2009,"New","Partial",13.0919041699196
