"","Id","MSSubClass","MSZoning","LotArea","LotShape","LandContour","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
"927",927,60,"RL",9.39257859196439,"Reg","Lvl","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",8,5,2003,2004,"Hip","CompShg","VinylSd","VinylSd","BrkFace",5.82894561761021,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,7.07411681619736,7.07411681619736,"GasA","Ex","Y","SBrkr",7.11801620446533,7.03878354138854,0,7.77233157516961,0,0,2,1,4,1,"Ex",10,"Typ",1,"BuiltIn",2003,"Fin",3,6.48616078894409,"TA","TA","Y",4.64439089914137,4.60517018598809,0,0,0,0,0,5,2007,"WD","Normal",12.5602444592508
"928",928,60,"RL",9.20029003612268,"Reg","Lvl","Inside","Gtl","NWAmes","Feedr","Norm","1Fam","2Story",7,5,1968,1968,"Gable","CompShg","MetalSd","MetalSd","BrkFace",5.8348107370626,"TA","TA","CBlock","TA","TA","No","BLQ",6.31354804627709,"Unf",0,5.63478960316925,6.72383244082121,"GasA","Gd","Y","SBrkr",7.00124562206948,6.77992190747225,0,7.58984151218266,0,0,2,1,4,1,"TA",9,"Typ",1,"Attchd",1968,"RFn",2,6.18620862390049,"TA","TA","Y",0,3.76120011569356,0,0,0,0,0,4,2008,"WD","Normal",12.0782392740203
"929",929,20,"RL",9.37906997525067,"Reg","Lvl","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,2001,2001,"Hip","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,7.46908388492123,7.46908388492123,"GasA","Ex","Y","SBrkr",7.48885295573346,0,0,7.48885295573346,0,0,2,0,3,1,"Ex",7,"Typ",1,"Attchd",2001,"RFn",2,6.25766758788264,"TA","TA","Y",5.30826769740121,5.01727983681492,0,0,0,0,0,6,2009,"WD","Normal",12.3737034869141
"930",930,60,"RL",9.4731660684291,"IR1","Lvl","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,1997,1997,"Gable","CompShg","HdBoard","HdBoard","BrkFace",5.65248918026865,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,6.87109129461055,6.87109129461055,"GasA","Gd","Y","SBrkr",6.90073066404517,7.12528309151071,0,7.71244383427499,0,0,2,1,4,1,"Gd",8,"Typ",1,"BuiltIn",1997,"Fin",2,6.46458830368996,"TA","TA","Y",0,0,0,0,0,0,0,11,2006,"WD","Normal",12.3104326608544
"931",931,20,"RL",9.09661160664784,"IR1","HLS","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",8,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",2.77258872223978,"Unf",0,7.27931883541462,7.2902928824466,"GasA","Ex","Y","SBrkr",7.2902928824466,0,0,7.2902928824466,0,0,2,0,3,1,"Gd",7,"Typ",0,"Attchd",2007,"Fin",3,6.41345895716736,"TA","TA","Y",4.60517018598809,2.89037175789616,0,0,0,0,0,7,2009,"WD","Normal",12.2110601870412
"932",932,20,"RL",9.11602969250494,"Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1965,1965,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",5.82304589548302,"Rec",6.14418563412565,4.79579054559674,6.82979373751242,"GasA","Ex","Y","SBrkr",6.82979373751242,0,0,6.82979373751242,0,1,1,0,2,1,"TA",5,"Typ",0,"Detchd",1965,"Unf",1,6.06145691892802,"TA","TA","Y",0,0,0,0,0,0,0,7,2009,"WD","Normal",11.6741936125664
"933",933,20,"RL",9.3647767252806,"IR1","Lvl","Corner","Gtl","Somerst","RRNn","Norm","1Fam","1Story",9,5,2006,2006,"Hip","CompShg","VinylSd","ImStucc","Stone",5.71042701737487,"Ex","TA","PConc","Ex","Gd","No","Unf",0,"Unf",0,7.5522372875608,7.5522372875608,"GasA","Ex","Y","SBrkr",7.5522372875608,0,0,7.5522372875608,0,0,2,0,3,1,"Ex",8,"Typ",1,"Attchd",2006,"Fin",3,6.66949808985788,"TA","TA","Y",0,5.25227342804663,0,0,0,0,0,3,2007,"WD","Normal",12.6760762747759
"934",934,20,"RL",9.04629085996968,"Reg","Lvl","FR2","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",5.34710753071747,"Gd","TA","PConc","Gd","TA","Av","GLQ",2.99573227355399,"Unf",0,7.29979736675816,7.3132203870903,"GasA","Ex","Y","SBrkr",7.3132203870903,0,0,7.3132203870903,0,0,2,0,3,1,"Gd",6,"Typ",0,"Attchd",2004,"RFn",2,6.3456363608286,"TA","TA","Y",5.25749537202778,3.58351893845611,0,0,0,0,0,8,2009,"WD","Normal",12.1547793511426
"935",935,20,"RL",10.2273810069505,"IR2","HLS","Inside","Mod","NAmes","PosA","Norm","1Fam","1Story",7,7,1960,2007,"Flat","Tar&Grv","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","Gd","TA","Gd","GLQ",6.05208916892442,"Unf",0,5.07517381523383,6.37161184723186,"GasA","Ex","Y","SBrkr",7.63482067774554,0,0,7.63482067774554,1,0,2,0,4,1,"Gd",9,"Typ",1,"Attchd",1960,"RFn",2,6.22455842927536,"TA","TA","Y",0,0,0,0,0,0,0,11,2008,"WD","Normal",12.3966930051388
"936",936,30,"RL",8.6699142784339,"IR1","Lvl","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story",4,5,1926,1953,"Gable","CompShg","MetalSd","MetalSd","BrkFace",4.68213122712422,"TA","Gd","PConc","Fa","TA","Mn","Unf",0,"Unf",0,6.39692965521615,6.39692965521615,"GasA","Gd","Y","SBrkr",6.61606518513282,0,0,6.61606518513282,0,0,1,0,1,1,"TA",5,"Typ",0,"Detchd",1953,"Unf",2,6.26909628370626,"TA","TA","Y",0,0,3.46573590279973,0,0,0,0,6,2006,"WD","Normal",11.2885311317544
"937",937,20,"RL",9.21860611639321,"Reg","Lvl","Inside","Gtl","SawyerW","Norm","Norm","1Fam","1Story",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","Stone",-2.73686578127269,"Gd","TA","PConc","Gd","TA","No","GLQ",6.72503364216684,"Unf",0,5.83773044716594,7.06987412845857,"GasA","Ex","Y","SBrkr",7.09007683577609,0,0,7.09007683577609,1,0,2,0,2,1,"Gd",5,"Typ",0,"Attchd",2003,"RFn",2,6.31896811374643,"TA","TA","Y",0,3.71357206670431,0,0,0,0,0,8,2009,"WD","Normal",12.1275704173752
"938",938,60,"RL",9.17730051789798,"Reg","Lvl","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",7,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Mn","GLQ",5.83188247728352,"Unf",0,6.64898455002478,7.01481435127554,"GasA","Ex","Y","SBrkr",7.01481435127554,6.75460409948796,0,7.58629630715272,0,0,2,1,3,1,"Gd",8,"Typ",1,"Attchd",2005,"RFn",2,6.53524127101366,"TA","TA","Y",0,3.87120101090789,0,0,0,0,0,2,2009,"WD","Normal",12.4411447677097
"939",939,60,"RL",9.07795118393044,"Reg","Lvl","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","Gd","Mn","GLQ",6.13988455222626,"Unf",0,6.83195356556585,7.23777819192344,"GasA","Ex","Y","SBrkr",7.23777819192344,6.34738920965601,0,7.58171964012531,0,0,2,1,3,1,"Gd",7,"Typ",0,"Attchd",2006,"RFn",3,6.76619171466035,"TA","TA","Y",0,4.49980967033027,0,0,0,0,0,8,2006,"New","Partial",12.3875563514251
"940",940,70,"RL",10.0895520956089,"Reg","Lvl","Inside","Gtl","ClearCr","Norm","Norm","1Fam","2Story",7,7,1940,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA","Mn","Unf",0,"Unf",0,6.93925394604151,6.93925394604151,"GasA","Ex","Y","SBrkr",7.09589322109753,7.08673793451058,0,7.78447323573647,0,0,2,0,4,1,"TA",10,"Typ",2,"Attchd",1940,"Unf",1,5.85507192220243,"TA","TA","Y",4.02535169073515,0,5.76205138278018,0,0,0,0,6,2010,"COD","Normal",12.4065615062796
"941",941,90,"RL",9.44462166770085,"IR1","Lvl","Inside","Gtl","Mitchel","Norm","Norm","Duplex","1Story",6,5,1976,1976,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","Gd","Rec",6.84161547647759,"LwQ",5.98141421125448,5.98141421125448,7.454719949364,"GasA","TA","Y","SBrkr",7.454719949364,0,0,7.454719949364,0,0,2,0,4,2,"TA",8,"Typ",0,"Attchd",1976,"Unf",2,6.35262939631957,"TA","TA","Y",3.68887945411394,0,0,0,0,0,0,7,2006,"WD","Normal",11.9243726447559
"942",942,60,"RL",9.07738024471995,"IR1","Lvl","FR2","Gtl","Gilbert","RRNn","Norm","1Fam","2Story",7,5,1999,1999,"Gable","CompShg","VinylSd","VinylSd","BrkFace",5.6970934865054,"Gd","TA","PConc","Gd","TA","No","ALQ",6.64898455002478,"Unf",0,5.39362754635236,6.89972310728487,"GasA","Ex","Y","SBrkr",6.92951677076365,6.94505106372583,0,7.63046126178363,1,0,2,1,3,1,"Gd",8,"Typ",1,"BuiltIn",1999,"RFn",2,5.96614673912369,"TA","TA","Y",0,0,0,5.12396397940326,0,0,0,6,2009,"WD","Normal",12.273731294004
"943",943,90,"RL",8.95040315983296,"IR1","Lvl","Inside","Gtl","Edwards","Norm","Norm","Duplex","1Story",4,3,1977,1977,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","PConc","Gd","TA","Gd","GLQ",7.27239839257005,"Unf",0,0,7.27239839257005,"GasA","TA","Y","SBrkr",7.27239839257005,0,0,7.27239839257005,2,0,2,0,4,2,"TA",8,"Typ",0,"2Types",1824.17967474265,"RFn",0,0,"Po","Po","N",5.77144112313002,0,0,0,0,0,0,8,2007,"Oth","Abnorml",11.9183905730784
"944",944,90,"RL",10.1266311038503,"Reg","Low","Inside","Gtl","Mitchel","Norm","Norm","Duplex","1Story",5,4,1967,1967,"Gable","CompShg","HdBoard","Plywood","None",0,"TA","TA","CBlock","TA","TA","Av","Unf",0,"Unf",0,7.39756153552405,7.39756153552405,"GasA","TA","Y","SBrkr",7.39756153552405,0,0,7.39756153552405,0,0,2,0,4,2,"TA",8,"Typ",0,"Attchd",1967,"Unf",2,6.35610766069589,"TA","TA","P",0,0,0,0,0,0,0,6,2007,"WD","Normal",11.870599909242
"945",945,20,"RL",9.57324586566555,"IR1","Lvl","CulDSac","Gtl","Timber","Norm","Norm","1Fam","SLvl",6,6,1958,1958,"Gable","CompShg","HdBoard","HdBoard","BrkFace",6.29341927884648,"TA","TA","CBlock","TA","TA","No","GLQ",4.70953020131233,"Rec",5.86929691313377,5.86929691313377,6.70808408385307,"GasA","Gd","Y","FuseA",7.20340552108309,0,0,7.20340552108309,0,1,1,0,3,1,"Gd",7,"Typ",1,"Basment",1958,"RFn",2,6.26339826259162,"TA","TA","Y",0,4.77068462446567,0,0,5.4510384535657,0,0,1,2009,"COD","Abnorml",11.8313791960888
"946",946,50,"RM",9.08477714900084,"Reg","Lvl","Corner","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",5,6,1890,1996,"Hip","CompShg","VinylSd","VinylSd","None",0,"TA","TA","BrkTil","TA","TA","No","LwQ",6.99209642741589,"Unf",0,0,6.99209642741589,"GasA","TA","Y","SBrkr",7.08002649992259,6.3297209055227,4.78749174278205,7.53315880745556,0,0,1,0,2,1,"TA",7,"Typ",0,"Detchd",1963,"Unf",2,6.12249280951439,"TA","TA","Y",3.87120101090789,0,5.4971682252932,0,0,0,0,9,2009,"WD","Normal",11.7352686961137
"947",947,80,"RL",9.00736702745136,"Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",5,6,1959,1959,"Gable","CompShg","HdBoard","HdBoard","BrkFace",4.85203026391962,"TA","Gd","CBlock","TA","TA","Av","ALQ",6.61740297797448,"BLQ",5.68357976733868,4.62497281328427,7.04228617193974,"GasA","TA","Y","SBrkr",7.04228617193974,0,0,7.04228617193974,1,0,1,0,3,1,"TA",6,"Typ",1,"Attchd",1959,"RFn",1,6.67959918584438,"TA","TA","Y",4.45434729625351,0,0,0,0,0,0,3,2006,"WD","Normal",11.870599909242
"948",948,20,"RL",9.58438361007601,"Reg","Lvl","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",8,5,2002,2003,"Hip","CompShg","VinylSd","VinylSd","BrkFace",5.46383180502561,"Gd","TA","PConc","Gd","TA","Av","GLQ",7.17011954344963,"Unf",0,5.75574221358691,7.38770923908104,"GasA","Ex","Y","SBrkr",7.39572160860205,0,0,7.39572160860205,1,0,2,0,3,1,"Gd",9,"Typ",1,"Attchd",2002,"Fin",3,6.69456205852109,"TA","TA","Y",0,5.52942908751142,0,0,0,0,0,11,2007,"WD","Normal",12.5061772379805
"949",949,60,"RL",9.54724108821546,"IR1","Lvl","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","BrkFace",4.969813299576,"Gd","TA","PConc","Gd","TA","Mn","Unf",0,"Unf",0,6.84161547647759,6.84161547647759,"GasA","Ex","Y","SBrkr",6.84161547647759,6.73340189183736,0,7.48211892355212,0,0,2,1,3,1,"Gd",7,"Typ",1,"Attchd",2002,"RFn",2,6.16120732169508,"TA","TA","Y",4.969813299576,4.56434819146784,0,0,0,0,0,2,2006,"WD","Normal",12.16785143271
"950",950,20,"RL",9.14420056947164,"Reg","Lvl","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,7,1972,2006,"Hip","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",6.88959130835447,"Unf",0,5.18738580584075,7.05703698169789,"GasA","TA","Y","SBrkr",7.23056315340929,0,0,7.23056315340929,1,0,1,1,3,1,"Gd",5,"Typ",1,"Attchd",1972,"RFn",2,6.51619307604296,"TA","TA","Y",0,0,0,0,0,0,0,3,2010,"WD","Normal",12.1934938633233
"951",951,20,"RL",8.88183630500415,"Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,8,1950,2002,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",5.98645200528444,"BLQ",5.00394630594546,5.75890177387728,6.76157276880406,"GasA","Gd","Y","SBrkr",6.76157276880406,0,0,6.76157276880406,1,0,1,0,3,1,"Gd",5,"Typ",0,"Detchd",1980,"RFn",2,6.5792512120101,"TA","TA","Y",5.26785815906333,0,0,0,0,0,0,7,2007,"WD","Normal",11.7675676833438
"952",952,20,"RH",8.96187901267768,"Reg","Lvl","Corner","Gtl","SawyerW","Norm","Norm","1Fam","1Story",5,5,1965,1965,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",6.46302945692067,"Unf",0,5.23110861685459,6.71901315438526,"GasA","Gd","Y","SBrkr",6.87212810133899,0,0,6.87212810133899,1,0,1,0,3,1,"TA",6,"Typ",0,"Detchd",1979,"Unf",1,5.7037824746562,"TA","TA","Y",6.04263283368238,0,0,0,0,0,0,7,2006,"WD","Abnorml",11.6944133410156
"953",953,85,"RL",8.88183630500415,"Reg","Lvl","Inside","Gtl","CollgCr","Norm","Norm","1Fam","SFoyer",5,8,1972,2003,"Gable","CompShg","WdShing","HdBoard","None",0,"TA","Gd","CBlock","Gd","TA","Av","GLQ",6.49223983502047,"Unf",0,4.68213122712422,6.64378973314767,"GasA","Gd","Y","SBrkr",6.64378973314767,0,0,6.64378973314767,0,1,1,0,2,1,"TA",5,"Typ",0,"Detchd",1974,"Fin",1,5.98141421125448,"TA","TA","Y",5.25749537202778,0,0,0,0,0,0,4,2009,"WD","Normal",11.8048485316793
"954",954,60,"RL",9.31244559491334,"IR1","Lvl","Inside","Mod","Mitchel","Norm","Norm","1Fam","2Story",5,4,1969,1969,"Gable","CompShg","HdBoard","HdBoard","BrkFace",5.44673737166631,"TA","TA","CBlock","TA","TA","Av","ALQ",6.33150184989369,"LwQ",5.26269018890489,3.36729582998647,6.66440902035041,"GasA","Ex","Y","SBrkr",7.06304816338817,6.68461172766793,0,7.5847730776122,0,1,2,1,4,1,"TA",7,"Min2",1,"Attchd",1969,"RFn",2,6.27287700654617,"TA","TA","Y",5.72031177660741,5.24174701505964,0,0,0,0,5.99146454710798,9,2008,"WD","Normal",12.0552497557956
"955",955,90,"RL",9.14846496825809,"IR1","Lvl","CulDSac","Gtl","Edwards","Norm","Norm","Duplex","SFoyer",6,5,1975,1975,"Flat","Tar&Grv","WdShing","Plywood","BrkFace",5.52146091786225,"TA","TA","CBlock","Gd","Gd","Gd","GLQ",6.85118492749374,"Unf",0,0,6.85118492749374,"GasA","TA","Y","SBrkr",6.88755257166462,0,0,6.88755257166462,0,2,2,0,4,0,"TA",4,"Typ",0,"2Types",1829.24310099184,"RFn",0,0,"TA","Fa","Y",0,0,0,0,0,0,0,10,2006,"WD","AdjLand",11.7558716435806
"956",956,90,"RH",8.87290767425985,"IR1","HLS","Inside","Gtl","Crawfor","Norm","Norm","Duplex","2Story",6,6,1946,1950,"Gable","CompShg","MetalSd","MetalSd","BrkFace",6.04737217904628,"TA","TA","CBlock","Gd","TA","No","Rec",6.18208490671663,"Unf",0,6.20455776256869,6.88653164253051,"GasA","TA","N","FuseF",6.88653164253051,6.88653164253051,0,7.57967882309046,0,0,2,0,4,2,"TA",8,"Typ",0,"Attchd",1946,"Unf",2,6.19847871649231,"TA","TA","Y",0,0,0,0,0,0,0,8,2007,"WD","Normal",11.8844890214027
"957",957,160,"RM",7.17011954344963,"Reg","Lvl","Inside","Gtl","Blueste","Norm","Norm","TwnhsE","2Story",6,6,1980,1980,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","Gd","TA","No","ALQ",5.65248918026865,"Unf",0,5.62040086571715,6.3297209055227,"GasA","TA","Y","SBrkr",6.3297209055227,6.50428817353665,0,7.11395610956603,0,0,1,1,2,1,"TA",5,"Typ",1,"Attchd",1980,"Fin",2,6.13556489108174,"TA","TA","Y",5.01063529409626,0,0,0,0,0,0,5,2009,"WD","Normal",11.7280368445872
"958",958,20,"RL",8.91193433616143,"Reg","Lvl","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,5,1962,1962,"Hip","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Rec",6.0330862217988,"Unf",0,6.46146817635372,6.96318998587024,"GasA","TA","Y","SBrkr",6.96318998587024,0,0,6.96318998587024,0,0,1,0,3,1,"TA",6,"Typ",0,"Detchd",1977,"Fin",2,6.35610766069589,"TA","TA","Y",0,0,0,0,0,0,0,4,2007,"WD","Normal",11.7905572015685
"959",959,20,"RL",9.04192172035122,"Reg","Lvl","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Mn","GLQ",6.54965074223381,"Unf",0,6.45833828334479,7.19818357710194,"GasA","Ex","Y","SBrkr",7.19818357710194,0,0,7.19818357710194,1,0,2,0,3,1,"Gd",6,"Typ",0,"Attchd",2003,"RFn",2,6.27476202124194,"TA","TA","Y",0,3.66356164612965,0,0,0,0,0,10,2007,"WD","Normal",12.1281111040605
"960",960,160,"FV",7.85243908535751,"Reg","Lvl","FR2","Gtl","Somerst","Norm","Norm","Twnhs","2Story",7,5,1999,1999,"Hip","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","No","ALQ",6.40357419793482,"Unf",0,4.52178857704904,6.54534966033442,"GasA","Ex","Y","SBrkr",6.54534966033442,6.5792512120101,0,7.25559127425367,1,0,2,1,3,1,"Gd",6,"Typ",0,"Detchd",1999,"Unf",2,6.18208490671663,"TA","TA","Y",0,3.78418963391826,0,0,0,0,0,5,2010,"WD","Normal",11.9511803959014
"961",961,20,"RL",8.88280805492444,"IR1","Lvl","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story",5,7,1958,2008,"Gable","CompShg","Wd Sdng","Plywood","None",0,"TA","Gd","CBlock","TA","TA","Gd","BLQ",6.54534966033442,"Unf",0,5.08759633523238,6.75460409948796,"GasA","Gd","Y","SBrkr",6.75460409948796,0,0,6.75460409948796,1,0,1,0,2,1,"TA",4,"Typ",0,"Attchd",1810.8650373257,"Unf",0,0,"Gd","Gd","Y",4.76217393479776,0,0,0,0,0,0,2,2010,"WD","Normal",11.6656465519879
"962",962,60,"RL",9.41140190014419,"IR1","Lvl","Corner","Gtl","NWAmes","PosN","Norm","1Fam","2Story",6,7,1977,1995,"Gable","CompShg","HdBoard","HdBoard","BrkFace",6.04973345523196,"TA","Gd","CBlock","Gd","Gd","No","ALQ",6.79794041297493,"Unf",0,6.07304453410041,7.1929342212158,"GasA","TA","Y","SBrkr",7.34083555412327,7.1929342212158,0,7.96276393016811,1,0,2,1,4,1,"TA",11,"Typ",1,"Attchd",1977,"Fin",2,6.4281052726846,"TA","TA","Y",6.30991827822652,5.64190707093811,0,0,0,0,0,7,2008,"WD","Normal",12.5135573452781
"963",963,160,"RL",7.74413662762799,"Reg","Lvl","Corner","Gtl","NPkVill","Norm","Norm","TwnhsE","2Story",6,6,1976,1976,"Gable","CompShg","Plywood","Brk Cmn","None",0,"TA","TA","CBlock","Gd","TA","No","ALQ",6.32076829425058,"Unf",0,5.51342874616498,6.68959926917897,"GasA","TA","Y","SBrkr",6.68959926917897,6.61204103483309,0,7.34471905414967,1,0,2,1,3,1,"Gd",7,"Typ",1,"Detchd",1976,"Unf",2,6.08677472691231,"TA","TA","Y",3.87120101090789,0,0,0,0,0,0,7,2007,"WD","Normal",11.9511803959014
"964",964,20,"RL",9.38622458680613,"IR1","Lvl","Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story",9,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Ex","TA","No","Unf",0,"Unf",0,7.49554194388426,7.49554194388426,"GasA","Ex","Y","SBrkr",7.49554194388426,0,0,7.49554194388426,0,0,2,0,2,1,"Ex",7,"Typ",0,"Attchd",2007,"Fin",2,6.55393340402581,"TA","TA","Y",5.66296048013595,4.91265488573605,0,0,0,0,0,5,2009,"WD","Normal",12.3842188309136
"965",965,60,"RL",9.33397293242146,"Reg","Lvl","Corner","Gtl","Timber","Norm","Norm","1Fam","2Story",7,5,2002,2003,"Gable","CompShg","VinylSd","VinylSd","BrkFace",3.78418963391826,"Gd","TA","PConc","Gd","TA","No","GLQ",6.43615036836943,"Unf",0,5.26269018890489,6.70563909486,"GasA","Ex","Y","SBrkr",6.71417052990947,6.97541392745595,0,7.54644627374602,1,0,2,1,4,1,"Gd",8,"Typ",1,"BuiltIn",2002,"Fin",2,6.23441072571837,"TA","TA","Y",0,3.68887945411394,0,0,0,0,0,2,2010,"WD","Normal",12.2779280826306
"966",966,60,"RL",9.23376388691977,"Reg","Lvl","Inside","Gtl","Gilbert","RRAn","Norm","1Fam","2Story",6,5,2005,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,6.6631326959908,6.6631326959908,"GasA","Ex","Y","SBrkr",6.6631326959908,6.55250788703459,0,7.30249642372733,0,0,2,1,3,1,"Gd",8,"Typ",1,"Attchd",2005,"Fin",2,5.97380961186926,"TA","TA","Y",0,4.27666611901606,0,0,0,0,0,7,2007,"New","Partial",12.0945822694968
"967",967,50,"RL",9.16951837745593,"IR1","HLS","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1.5Fin",5,7,1940,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","Gd","BrkTil","TA","Fa","No","Rec",6.0591231955818,"Unf",0,5.7037824746562,6.59030104819669,"GasA","Ex","Y","SBrkr",6.88346258641309,5.80513496891649,0,7.17625453201714,1,0,1,1,2,1,"TA",7,"Min2",2,"Detchd",1940,"Unf",1,5.54517744447956,"TA","TA","Y",0,4.24849524204936,0,0,0,0,0,6,2009,"WD","Normal",11.982929094216
"968",968,20,"RL",8.90788301394225,"IR1","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1955,1955,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",5.01727983681492,"TA","TA","CBlock","TA","TA","No","ALQ",6.80461452006262,"Unf",0,5.27811465923052,7.00124562206948,"GasA","TA","Y","SBrkr",7.00124562206948,0,0,7.00124562206948,1,0,1,0,3,1,"TA",6,"Typ",0,"Attchd",1955,"Unf",1,5.56068163101553,"TA","TA","Y",0,0,0,0,0,0,0,7,2008,"WD","Normal",11.8130300574206
"969",969,50,"RM",8.68693596600333,"Reg","Lvl","Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",3,6,1910,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,6.39692965521615,6.39692965521615,"Grav","Fa","N","SBrkr",6.39692965521615,5.90808293816893,0,6.87523208727658,0,0,1,0,2,1,"TA",6,"Typ",0,"Detchd",1785.9578874273,"Unf",0,0,"Fa","Po","Y",0,0,0,0,0,0,0,5,2009,"WD","Abnorml",10.5427063910705
"970",970,190,"RL",9.24782881638717,"Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","2fmCon","SLvl",6,5,1958,1958,"Hip","CompShg","HdBoard","HdBoard","BrkFace",4.65396035015752,"TA","Fa","CBlock","TA","TA","Gd","ALQ",6.24027584517077,"Unf",0,4.31748811353631,6.37672694789863,"GasA","TA","Y","SBrkr",6.9985096422506,0,0,6.9985096422506,1,0,1,0,2,1,"TA",6,"Typ",0,"Attchd",1958,"RFn",1,5.57594910314632,"TA","TA","Y",0,0,0,0,0,0,0,3,2006,"ConLD","Normal",11.8493977015914
"971",971,50,"RL",9.28730141311231,"Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1.5Fin",4,4,1949,1950,"Gable","CompShg","AsbShng","AsbShng","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,6.5792512120101,6.5792512120101,"GasA","TA","N","FuseA",6.5792512120101,6.15697898558556,0,7.0833878476253,0,0,1,1,4,1,"TA",6,"Typ",0,"2Types",1792.67731408003,"Fin",0,0,"Gd","TA","Y",0,0,0,0,0,0,0,12,2006,"WD","Abnorml",11.8130300574206
